idx,wt_true_um,lt_true_um,wt_pred_um__wtlt_big_泛化_test_2,lt_pred_um__wtlt_big_泛化_test_2,wt_abs_err_um__wtlt_big_泛化_test_2,lt_abs_err_um__wtlt_big_泛化_test_2,wt_pct_err__wtlt_big_泛化_test_2,lt_pct_err__wtlt_big_泛化_test_2,wt_pred_um__wtlt_big_泛化_test_data,lt_pred_um__wtlt_big_泛化_test_data,wt_abs_err_um__wtlt_big_泛化_test_data,lt_abs_err_um__wtlt_big_泛化_test_data,wt_pct_err__wtlt_big_泛化_test_data,lt_pct_err__wtlt_big_泛化_test_data
2678,17.081635,601.695,0.7474957,59.256886,16.334139,542.4381,95.623985,90.15167,1.0035985,48.297447,16.078035,553.3976,94.12469,91.97311
2679,17.081635,618.30505,0.7388924,59.296486,16.342743,559.00854,95.67435,90.40983,1.0004344,48.4881,16.0812,569.81696,94.14321,92.1579
2680,17.081635,634.91534,0.73065704,59.347996,16.350977,575.5673,95.72256,90.65261,0.99730146,48.687366,16.084333,586.22797,94.16156,92.33167
2681,17.081635,651.5253,0.72293216,59.412327,16.358702,592.113,95.76778,90.881035,0.99418396,48.89606,16.08745,602.6293,94.1798,92.49514
2682,17.081635,668.13574,0.7158107,59.492046,16.365824,608.6437,95.80947,91.09581,0.99107766,49.112274,16.090557,619.02344,94.198,92.64935
2683,17.081635,684.74567,0.7093412,59.591614,16.372293,625.15405,95.84734,91.297264,0.9879099,49.328564,16.093725,635.4171,94.216545,92.796074
2684,17.081635,701.3561,0.7035462,59.71652,16.378088,641.6396,95.88127,91.485565,0.9843385,49.528206,16.097296,651.8279,94.23745,92.938225
2685,17.081635,717.966,0.6984461,59.872765,16.383188,658.09326,95.911125,91.66078,0.9795451,49.67955,16.102089,668.28644,94.2655,93.08051
2686,17.081635,734.5762,0.6940694,60.0661,16.387566,674.5101,95.93675,91.82302,0.9725216,49.73321,16.109114,684.84296,94.30663,93.22967
2687,17.081635,751.1866,0.6904376,60.302315,16.391197,690.8843,95.958015,91.97239,0.96297073,49.642265,16.118664,701.5443,94.36254,93.39149
2688,17.081635,767.79645,0.68752384,60.58855,16.394112,707.2079,95.975075,92.10877,0.9516359,49.401005,16.13,718.39545,94.428894,93.56587
2689,17.081635,784.407,0.68519884,60.935944,16.396435,723.47107,95.98867,92.2316,0.939539,49.053192,16.142096,735.35376,94.49971,93.74646
2690,17.081635,801.0169,0.6832171,61.35644,16.398417,739.66046,96.000275,92.34018,0.9272957,48.674603,16.154339,752.3423,94.57139,93.92339
2691,17.081635,817.62726,0.68143874,61.8556,16.400196,755.77167,96.0107,92.434746,0.91514057,48.361214,16.166494,769.26605,94.64255,94.085175
2692,17.081635,834.2371,0.6803686,62.493896,16.401266,771.7432,96.01696,92.50886,0.90316206,48.205437,16.178473,786.0317,94.71268,94.22162
2693,17.081635,850.84753,0.6805984,63.45972,16.401035,787.3878,96.01561,92.54159,0.8915586,48.271877,16.190077,802.5757,94.78061,94.326614
2694,17.081635,867.45776,0.6818806,64.565384,16.399754,802.8924,96.0081,92.55694,0.88087285,48.6182,16.200762,818.83954,94.84316,94.395325
2695,17.081635,884.068,0.68453616,65.54234,16.397099,818.52563,95.99256,92.58628,0.872084,49.32507,16.20955,834.7429,94.894615,94.42067
2696,17.081635,900.678,0.6916228,66.92884,16.39001,833.74915,95.951065,92.56906,0.8677292,50.45715,16.213905,850.2208,94.920105,94.39787
2697,17.081635,917.28815,0.70914215,69.46744,16.372492,847.8207,95.8485,92.426865,0.87616926,52.043877,16.205465,865.24426,94.87069,94.32633
2698,17.081635,933.89813,0.75101566,74.2413,16.33062,859.65686,95.60338,92.05039,0.9201774,54.426968,16.161457,879.4712,94.61306,94.172066
2699,17.081635,950.5084,0.860605,84.42809,16.22103,866.0803,94.96181,91.117584,1.054825,59.713215,16.02681,890.7952,93.82481,93.71776
2700,17.081635,967.11847,1.1697513,108.06126,15.911883,859.0572,93.15199,88.82647,1.419218,75.33072,15.662416,891.7877,91.69155,92.21081
2701,17.081635,983.7288,1.9544712,157.79639,15.127163,825.93243,88.55805,83.95936,2.3222702,118.88263,14.759364,864.8462,86.40487,87.9151
2702,17.081635,1000.3392,3.3572018,235.38538,13.724433,764.9538,80.34613,76.469444,3.968747,202.8665,13.112887,797.47266,76.766,79.72023
2703,17.081635,1016.9492,5.056108,322.05554,12.025526,694.8937,70.40032,68.33121,5.878718,301.84732,11.202917,715.1019,65.58458,70.31835
2704,17.081635,1033.5594,6.744242,407.13907,10.337393,626.4204,60.517586,60.608067,7.572269,390.82794,9.509365,642.7315,55.670113,62.18622
2705,17.081635,1050.1697,8.345121,489.02603,8.736513,561.1437,51.14565,53.43362,8.994468,467.3721,8.087167,582.7976,47.34422,55.495567
2706,17.081635,1066.7797,9.764329,561.52515,7.3173056,505.25452,42.83727,47.362595,10.2009945,533.53125,6.88064,533.2484,40.280922,49.986744
2707,17.081635,1083.3899,10.922007,619.84686,6.159628,463.54303,36.059944,42.786354,11.236732,590.634,5.844903,492.75592,34.21747,45.482788
2708,17.081635,1100.0001,11.848373,666.3079,5.233261,433.6922,30.63677,39.42656,12.140888,640.421,4.9407463,459.5791,28.924318,41.779915
2709,17.387756,502.03384,0.70330644,62.81698,16.68445,439.21686,95.95516,87.4875,0.9647028,39.23954,16.423054,462.7943,94.45183,92.18389
2710,17.387756,518.64404,0.69250023,62.16121,16.695255,456.48285,96.0173,88.01467,0.96412194,40.06247,16.423634,478.58157,94.45516,92.275536
2711,17.387756,535.25433,0.6843309,61.765438,16.703426,473.4889,96.0643,88.46054,0.9658367,40.671547,16.421919,494.5828,94.4453,92.40146
2712,17.387756,551.8645,0.6753262,61.70665,16.712431,490.15784,96.11608,88.81851,0.9680078,41.13144,16.419748,510.73306,94.432816,92.54682
2713,17.387756,568.47455,0.6688156,61.95986,16.71894,506.51468,96.15353,89.10068,0.96282667,41.627407,16.42493,526.84717,94.46262,92.67735
2714,17.387756,585.08466,0.66617477,62.233814,16.721582,522.8508,96.168724,89.36327,0.95790976,41.87734,16.429846,543.20734,94.49089,92.84252
2715,17.387756,601.695,0.66812885,62.862045,16.719627,538.83295,96.15747,89.552505,0.9643924,42.167492,16.423365,559.5275,94.45361,92.99188
2716,17.387756,618.30505,0.6701459,63.275616,16.717611,555.0294,96.14588,89.76627,0.9681235,42.562717,16.419632,575.7423,94.43215,93.11623
2717,17.387756,634.91534,0.67437625,63.425022,16.71338,571.4903,96.12155,90.01047,0.971262,43.369537,16.416494,591.5458,94.4141,93.169235
2718,17.387756,651.5253,0.6853414,60.36103,16.702415,591.1643,96.05849,90.73543,0.9748815,46.13748,16.412874,605.3878,94.39328,92.91854
2719,17.387756,668.13574,0.71990854,59.438824,16.667849,608.6969,95.85969,91.10378,0.9928969,48.97737,16.39486,619.1584,94.28968,92.669556
2720,17.387756,684.74567,0.71312034,59.524506,16.674637,625.2212,95.89873,91.30707,0.98981684,49.19155,16.39794,635.55414,94.307396,92.81609
2721,17.387756,701.3561,0.7069795,59.631523,16.680777,641.72455,95.93404,91.49768,0.9865912,49.400875,16.401165,651.9552,94.32594,92.956375
2722,17.387756,717.966,0.7015053,59.765488,16.68625,658.2005,95.965515,91.67572,0.9827232,49.58441,16.405033,668.3816,94.34818,93.093765
2723,17.387756,734.5762,0.6967205,59.932236,16.691036,674.6439,95.99304,91.84125,0.97727567,49.705143,16.41048,684.87103,94.37952,93.2335
2724,17.387756,751.1866,0.692654,60.137287,16.695103,691.0493,96.01643,91.99436,0.9694165,49.71248,16.41834,701.4741,94.42473,93.38214
2725,17.387756,767.79645,0.68931645,60.386364,16.69844,707.4101,96.03562,92.13511,0.9592406,49.570843,16.428516,718.2256,94.483246,93.54375
2726,17.387756,784.407,0.6866549,60.687527,16.701101,723.7195,96.050934,92.26326,0.9476711,49.29193,16.440084,735.11505,94.549774,93.71603
2727,17.387756,801.0169,0.68450546,61.0524,16.70325,739.9645,96.06329,92.378136,0.9356071,48.929367,16.452148,752.0875,94.619156,93.891594
2728,17.387756,817.62726,0.6826184,61.490704,16.705137,756.13654,96.07414,92.47937,0.9235041,48.56368,16.464252,769.0636,94.68877,94.06042
2729,17.387756,834.2371,0.68099064,62.00925,16.706766,772.22784,96.08351,92.56695,0.91152376,48.28994,16.476233,785.9472,94.75767,94.21149
2730,17.387756,850.84753,0.6802694,62.708015,16.707487,788.1395,96.087654,92.62994,0.89975286,48.191315,16.488003,802.65625,94.82536,94.33609
2731,17.387756,867.45776,0.6807947,63.737602,16.706963,803.72015,96.08463,92.65237,0.8884611,48.324917,16.499294,819.1329,94.890305,94.42914
2732,17.387756,884.068,0.68227345,64.79253,16.705482,819.27545,96.076126,92.67109,0.87827235,48.752613,16.509483,835.31537,94.9489,94.48542
2733,17.387756,900.678,0.68561393,65.79523,16.702143,834.88275,96.056915,92.69492,0.87034625,49.55586,16.51741,851.12213,94.99449,94.49794
2734,17.387756,917.28815,0.69454986,67.395706,16.693207,849.89246,96.00552,92.652725,0.8680981,50.785404,16.519659,866.50275,95.007416,94.463524
2735,17.387756,933.89813,0.7159829,70.31573,16.671774,863.5824,95.88226,92.470726,0.88236755,52.489594,16.505388,881.40857,94.92535,94.37952
2736,17.387756,950.5084,0.76766104,75.89888,16.620096,874.60956,95.58505,92.01492,0.94105595,55.23892,16.446701,895.26953,94.58783,94.188484
2737,17.387756,967.11847,0.9054701,88.12199,16.482286,878.99646,94.79249,90.88819,1.1111552,61.933308,16.276602,905.1852,93.60956,93.5961
2738,17.387756,983.7288,1.2913358,116.28204,16.09642,867.4468,92.5733,88.17947,1.5616835,81.83145,15.826073,901.89734,91.018486,91.681496
2739,17.387756,1000.3392,2.211514,172.5599,15.176243,827.7793,87.281204,82.74986,2.6255596,133.9838,14.762197,866.35535,84.89995,86.60616
2740,17.387756,1016.9492,3.7121587,253.57262,13.675598,763.3766,78.650734,75.06536,4.380266,223.8539,13.00749,793.09534,74.80833,77.9877
2741,17.387756,1033.5594,5.418153,339.75156,11.969604,693.80786,68.839264,67.128006,6.2595143,321.2678,11.1282425,712.2916,64.00045,68.91637
2742,17.387756,1050.1697,7.0833993,423.7543,10.304358,626.4154,59.262146,59.64897,7.8858867,406.90656,9.501869,643.2631,54.646896,61.253254
2743,17.387756,1066.7797,8.6496525,503.81827,8.738104,562.9614,50.254353,52.772045,9.254208,480.7234,8.133549,586.0563,46.777447,54.93696
2744,17.387756,1083.3899,10.021317,573.58453,7.36644,509.80536,42.365673,47.0565,10.420589,544.6577,6.967167,538.7322,40.06938,49.72653
2745,17.387756,1100.0001,11.134073,629.3991,6.253683,470.601,35.966015,42.781906,11.42676,599.9726,5.9609966,500.02753,34.282726,45.457043
2746,17.69388,302.71188,1.4332892,73.86354,16.260592,228.84834,91.89953,75.59939,3.0869205,50.478653,14.606959,252.23323,82.55374,83.324524
2747,17.69388,319.32202,1.2699386,72.19955,16.42394,247.12247,92.822716,77.38973,2.2977815,47.04096,15.396099,272.28107,87.013695,85.26849
2748,17.69388,335.9322,1.11521,70.691956,16.57867,265.24023,93.697205,78.95648,1.5366235,42.421593,16.157257,293.5106,91.31551,87.37198
2749,17.69388,352.54242,1.0021785,67.84347,16.691702,284.69894,94.33601,80.755936,1.1834221,41.96378,16.510458,310.57864,93.31168,88.09682
2750,17.69388,369.1526,0.8406489,66.00246,16.853231,303.15015,95.24893,82.12055,1.0639621,42.324924,16.629917,326.82767,93.98683,88.53458
2751,17.69388,385.7628,0.76032853,64.58521,16.933552,321.17758,95.70287,83.2578,1.052282,41.173363,16.641598,344.58942,94.05285,89.32677
2752,17.69388,402.37292,0.87040985,60.19972,16.823471,342.17322,95.080734,85.038826,1.1207952,45.491634,16.573086,356.8813,93.66564,88.69416
2753,17.69388,418.983,0.8556787,60.048748,16.838202,358.93427,95.16399,85.66798,1.0994445,45.747997,16.594435,373.23502,93.78629,89.081184
2754,17.69388,435.5932,0.8429151,59.884216,16.850965,375.70898,95.23612,86.25226,1.0799603,46.045967,16.61392,389.54724,93.896416,89.42914
2755,17.69388,452.20334,0.83193743,59.73036,16.861942,392.473,95.29816,86.79127,1.0638014,46.33275,16.63008,405.8706,93.98775,89.754005
2756,17.69388,468.81354,0.82235944,59.59639,16.871521,409.21716,95.352295,87.287834,1.0510757,46.589497,16.642805,422.22403,94.05967,90.062256
2757,17.69388,485.42383,0.8137483,59.48413,16.880133,425.9397,95.40096,87.74594,1.0412042,46.817272,16.652676,438.60657,94.115456,90.355385
2758,17.69388,502.03384,0.805707,59.39284,16.888172,442.641,95.4464,88.16955,1.0334749,47.023273,16.660404,455.01056,94.159134,90.633446
2759,17.69388,518.64404,0.79790676,59.321148,16.895973,459.3229,95.49049,88.56226,1.0272771,47.21449,16.666603,471.42957,94.19417,90.89655
2760,17.69388,535.25433,0.7901011,59.26799,16.903778,475.98633,95.53461,88.92713,1.0221514,47.39633,16.671728,487.858,94.22314,91.14508
2761,17.69388,551.8645,0.7821291,59.232563,16.91175,492.63193,95.57966,89.26682,1.0177678,47.572647,16.676113,504.29187,94.24791,91.379654
2762,17.69388,568.47455,0.77391654,59.21398,16.919964,509.26056,95.62608,89.58371,1.0138935,47.7461,16.679987,520.72845,94.269806,91.60101
2763,17.69388,585.08466,0.76547325,59.211327,16.928408,525.87335,95.6738,89.879875,1.0103629,47.918964,16.683517,537.1657,94.289764,91.80991
2764,17.69388,601.695,0.75688267,59.223244,16.936996,542.47174,95.72234,90.15726,1.007056,48.093487,16.686825,553.6015,94.30846,92.006996
2765,17.69388,618.30505,0.74828464,59.24824,16.945595,559.0568,95.770935,90.41763,1.0038854,48.271706,16.689995,570.0333,94.32637,92.192894
2766,17.69388,634.91534,0.7398477,59.28509,16.954033,575.63025,95.81863,90.66252,1.0007867,48.455933,16.693094,586.4594,94.34389,92.368126
2767,17.69388,651.5253,0.73173964,59.333115,16.962141,592.1922,95.86445,90.893196,0.99771935,48.64809,16.696161,602.87726,94.36122,92.5332
2768,17.69388,668.13574,0.72409916,59.39318,16.96978,608.74255,95.90762,91.11061,0.9946662,48.849148,16.699213,619.2866,94.37847,92.68874
2769,17.69388,684.74567,0.71702164,59.4674,16.976858,625.27826,95.94763,91.3154,0.99162453,49.05788,16.702255,635.6878,94.39566,92.83561
2770,17.69388,701.3561,0.71056014,59.559486,16.98332,641.7966,95.984146,91.50795,0.9885494,49.26862,16.70533,652.08746,94.41303,92.975235
2771,17.69388,717.966,0.70473975,59.67459,16.98914,658.2914,96.01704,91.68838,0.98519534,49.468197,16.708685,668.4978,94.432,93.109955
2772,17.69388,734.5762,0.6995792,59.818176,16.9943,674.758,96.04621,91.85678,0.9809019,49.63126,16.712978,684.9449,94.45627,93.243546
2773,17.69388,751.1866,0.69510436,59.995884,16.998775,691.1907,96.0715,92.01318,0.9746988,49.715878,16.719181,701.4707,94.49132,93.38168
2774,17.69388,767.79645,0.6913411,60.212982,17.002539,707.5835,96.092766,92.15769,0.9660384,49.673912,16.727842,718.12256,94.540276,93.530334
2775,17.69388,784.407,0.68828464,60.475548,17.005596,723.93146,96.11005,92.29029,0.9553691,49.484726,16.73851,734.92224,94.60056,93.691444
2776,17.69388,801.0169,0.6858525,60.792343,17.008028,740.22455,96.123795,92.4106,0.94367164,49.1749,16.750208,751.842,94.66667,93.86094
2777,17.69388,817.62726,0.68384856,61.17526,17.01003,756.452,96.13511,92.51795,0.9316845,48.80569,16.762196,768.8216,94.73442,94.030815
2778,17.69388,834.2371,0.68204814,61.630722,17.011831,772.6064,96.14529,92.61233,0.9197336,48.461098,16.774147,785.776,94.80197,94.19096
2779,17.69388,850.84753,0.6806257,62.174225,17.013254,788.67334,96.15333,92.69267,0.90793127,48.23312,16.78595,802.61444,94.868675,94.33117
2780,17.69388,867.45776,0.68026483,62.947384,17.013615,804.5104,96.155365,92.74346,0.8963846,48.194775,16.797495,819.263,94.93393,94.44414
2781,17.69388,884.068,0.68103635,64.01318,17.012844,820.0548,96.15101,92.75925,0.8854445,48.399128,16.808435,835.6689,94.99576,94.525406
2782,17.69388,900.678,0.6827672,65.013405,17.011112,835.66455,96.14122,92.78172,0.87581694,48.913643,16.818064,851.76434,95.05017,94.569244
2783,17.69388,917.28815,0.68706876,66.09445,17.006811,851.1937,96.11691,92.794586,0.86895174,49.816353,16.824928,867.4718,95.088974,94.56917
2784,17.69388,933.89813,0.6982685,67.95148,16.995611,865.94666,96.05361,92.723885,0.869488,51.144867,16.824392,882.7533,95.085945,94.523506
2785,17.69388,950.5084,0.7245878,71.3221,16.969292,879.18634,95.90486,92.49643,0.8913153,52.996143,16.802565,897.51227,94.96258,94.42444
2786,17.69388,967.11847,0.7890358,77.92663,16.904844,889.19183,95.540634,91.94239,0.9685454,56.273346,16.725334,910.8451,94.52609,94.181335
2787,17.69388,983.7288,0.9637812,92.70468,16.730099,891.0242,94.553024,90.576195,1.1833303,64.879555,16.51055,918.84924,93.3122,93.40473
2788,17.69388,1000.3392,1.4441912,126.18691,16.24969,874.1523,91.837906,87.38559,1.7400167,90.17996,15.953863,910.1592,90.166,90.98506
2789,17.69388,1016.9492,2.507026,189.03017,15.186854,827.91907,85.83111,81.41203,2.974771,151.52275,14.719109,865.42645,83.18757,85.100266
2790,17.69388,1033.5594,4.0869226,272.43262,13.606957,761.12683,76.902054,73.64132,4.807339,245.62503,12.886541,787.93445,72.8305,76.23504
2791,17.69388,1050.1697,5.7878695,357.78265,11.906011,692.387,67.288864,65.93097,6.6378055,340.55167,11.056074,709.61804,62.485302,67.571754
2792,17.69388,1066.7797,7.4276743,440.62277,10.266206,626.15686,58.021225,58.69599,8.196946,422.8714,9.496934,643.90826,53.673553,60.36001
2793,17.69388,1083.3899,8.956228,518.6428,8.737652,564.7471,49.38234,52.127777,9.513619,494.05234,8.180261,589.3375,46.232147,54.39755
2794,17.69388,1100.0001,10.278747,585.5935,7.4151335,514.4066,41.9079,46.764233,10.641364,555.8161,7.052516,544.184,39.858505,49.471268
2795,18.0,286.10168,1.9190457,81.085526,16.080954,205.01616,89.33863,71.65849,3.741575,55.6595,14.258425,230.44218,79.21347,80.54555
2796,18.0,302.71188,1.5385622,76.74468,16.461437,225.9672,91.45243,74.64761,3.036123,54.226128,14.963877,248.48575,83.132645,82.08655
2797,18.0,319.32202,1.2489879,72.32028,16.751013,247.00174,93.06119,77.35193,2.09277,48.031334,15.90723,271.29068,88.3735,84.958336
2798,18.0,335.9322,1.1094671,68.84951,16.890533,267.08267,93.836296,79.50494,1.3603884,42.431396,16.639612,293.5008,92.44229,87.369064
2799,18.0,352.54242,0.94434094,67.4816,17.055658,285.06082,94.75366,80.85859,1.1549753,43.628456,16.845024,308.91397,93.583466,87.624626
2800,18.0,369.1526,0.7981218,65.818825,17.201878,303.33377,95.56599,82.170296,1.0956508,40.729828,16.904348,328.42276,93.91305,88.96667
2801,18.0,385.7628,0.8930434,60.295185,17.106956,325.4676,95.03864,84.36988,1.148015,45.353374,16.851986,340.40942,93.62214,88.243195
2802,18.0,402.37292,0.87632304,60.243137,17.123676,342.1298,95.13153,85.02804,1.1286374,45.42273,16.871363,356.9502,93.7298,88.71129
2803,18.0,418.983,0.8610944,60.109795,17.138906,358.8732,95.21615,85.6534,1.10754,45.640068,16.89246,373.34293,93.847,89.10694
2804,18.0,435.5932,0.84775084,59.948612,17.152248,375.6446,95.29027,86.23748,1.0873455,45.92611,16.912655,389.66708,93.9592,89.45665
2805,18.0,452.20334,0.8362491,59.790714,17.163752,392.41263,95.35417,86.777916,1.0700036,46.217323,16.929996,405.98602,94.055534,89.779526
2806,18.0,468.81354,0.8262744,59.64978,17.173725,409.16376,95.409584,87.27644,1.0560812,46.483494,16.943918,422.33005,94.13287,90.08487
2807,18.0,485.42383,0.81741685,59.529675,17.182583,425.89417,95.45879,87.73656,1.0452144,46.719673,16.954786,438.70416,94.19325,90.37549
2808,18.0,502.03384,0.8092743,59.430435,17.190725,442.6034,95.50403,88.16206,1.0367306,46.9314,16.96327,455.10245,94.240395,90.65174
2809,18.0,518.64404,0.8014993,59.35071,17.198502,459.29333,95.547226,88.556564,1.0299876,47.12586,16.970013,471.5182,94.27785,90.91364
2810,18.0,535.25433,0.7938181,59.289616,17.206182,475.96472,95.5899,88.923096,1.0244772,47.30897,16.975523,487.94537,94.30846,91.16141
2811,18.0,551.8645,0.78603697,59.24612,17.213963,492.61838,95.633125,89.264366,1.0198283,47.485065,16.980171,504.37943,94.33429,91.39552
2812,18.0,568.47455,0.7780441,59.219402,17.221956,509.25516,95.677536,89.582756,1.0157762,47.65712,16.984224,520.81744,94.3568,91.61667
2813,18.0,585.08466,0.76980966,59.20876,17.23019,525.8759,95.723274,89.88031,1.0121325,47.827576,16.987867,537.2571,94.377045,91.82552
2814,18.0,601.695,0.7613796,59.212994,17.23862,542.482,95.77011,90.158966,1.0087616,47.998478,16.991238,553.69653,94.39576,92.02279
2815,18.0,618.30505,0.7528634,59.230698,17.247137,559.07434,95.81743,90.42047,1.0055645,48.171925,16.994436,570.1331,94.413536,92.20904
2816,18.0,634.91534,0.7444124,59.260616,17.255589,575.6547,95.86438,90.666374,1.0024673,48.350063,16.997532,586.5653,94.43073,92.3848
2817,18.0,651.5253,0.7361932,59.301662,17.263807,592.2237,95.91004,90.89803,0.99941903,48.53488,17.000582,602.9905,94.44768,92.55058
2818,18.0,668.13574,0.72835827,59.35388,17.27164,608.78186,95.95356,91.11649,0.9963904,48.728,17.003609,619.4077,94.46449,92.70686
2819,18.0,684.74567,0.7210252,59.418503,17.278975,625.32715,95.99431,91.32254,0.99337393,48.929707,17.006626,635.816,94.481255,92.854324
